symbol,date,price
VegA,2012-06-25 04:59:30 UTC,526
VegB,2012-06-25 04:59:30 UTC,167
VegC,2012-06-25 04:59:30 UTC,1
VegD,2012-06-25 04:59:30 UTC,12
VegA,2012-06-25 04:59:40 UTC,526
VegB,2012-06-25 04:59:40 UTC,167
VegC,2012-06-25 04:59:40 UTC,1
VegD,2012-06-25 04:59:40 UTC,12
VegA,2012-06-25 04:59:50 UTC,526
VegB,2012-06-25 04:59:50 UTC,166
VegC,2012-06-25 04:59:50 UTC,1
VegD,2012-06-25 04:59:50 UTC,14
VegA,2012-06-25 05:00:00 UTC,526
VegB,2012-06-25 05:00:00 UTC,167
VegC,2012-06-25 05:00:00 UTC,1
VegD,2012-06-25 05:00:00 UTC,12
VegA,2012-06-25 05:00:10 UTC,526
VegB,2012-06-25 05:00:10 UTC,167
VegC,2012-06-25 05:00:10 UTC,1
VegD,2012-06-25 05:00:10 UTC,12
VegA,2012-06-25 05:00:20 UTC,526
VegB,2012-06-25 05:00:20 UTC,166
VegC,2012-06-25 05:00:20 UTC,1
VegD,2012-06-25 05:00:20 UTC,12
VegA,2012-06-25 05:00:30 UTC,526
VegB,2012-06-25 05:00:30 UTC,166
VegC,2012-06-25 05:00:30 UTC,0
VegD,2012-06-25 05:00:30 UTC,12
VegA,2012-06-25 05:00:40 UTC,526
VegB,2012-06-25 05:00:40 UTC,167
VegC,2012-06-25 05:00:40 UTC,1
VegD,2012-06-25 05:00:41 UTC,12
VegA,2012-06-25 05:00:50 UTC,525
VegB,2012-06-25 05:00:51 UTC,167
VegC,2012-06-25 05:00:51 UTC,1
VegD,2012-06-25 05:00:51 UTC,12
VegA,2012-06-25 05:01:01 UTC,526
VegB,2012-06-25 05:01:01 UTC,167
VegC,2012-06-25 05:01:01 UTC,1
VegD,2012-06-25 05:01:01 UTC,12
VegA,2012-06-25 05:01:11 UTC,526
VegB,2012-06-25 05:01:11 UTC,167
VegC,2012-06-25 05:01:11 UTC,1
VegD,2012-06-25 05:01:11 UTC,12
VegA,2012-06-25 05:01:21 UTC,527
VegB,2012-06-25 05:01:21 UTC,167
VegC,2012-06-25 05:01:21 UTC,1
VegD,2012-06-25 05:01:21 UTC,12
VegA,2012-06-25 05:01:31 UTC,526
VegB,2012-06-25 05:01:31 UTC,167
VegC,2012-06-25 05:01:31 UTC,1
VegD,2012-06-25 05:01:31 UTC,12
VegA,2012-06-25 05:01:41 UTC,525
VegB,2012-06-25 05:01:41 UTC,167
VegC,2012-06-25 05:01:41 UTC,0
VegD,2012-06-25 05:01:41 UTC,12
VegA,2012-06-25 05:01:51 UTC,525
VegB,2012-06-25 05:01:51 UTC,167
VegC,2012-06-25 05:01:51 UTC,1
VegD,2012-06-25 05:01:51 UTC,12
VegA,2012-06-25 05:02:01 UTC,526
VegB,2012-06-25 05:02:01 UTC,167
VegC,2012-06-25 05:02:01 UTC,1
VegD,2012-06-25 05:02:01 UTC,12
VegA,2012-06-25 05:02:11 UTC,526
VegB,2012-06-25 05:02:11 UTC,166
VegC,2012-06-25 05:02:11 UTC,1
VegD,2012-06-25 05:02:11 UTC,12
VegA,2012-06-25 05:02:21 UTC,525
VegB,2012-06-25 05:02:21 UTC,167
VegC,2012-06-25 05:02:21 UTC,2
VegD,2012-06-25 05:02:21 UTC,12
VegA,2012-06-25 05:02:31 UTC,526
VegB,2012-06-25 05:02:31 UTC,167
VegC,2012-06-25 05:02:31 UTC,3
VegD,2012-06-25 05:02:31 UTC,12
VegA,2012-06-25 05:02:41 UTC,526
VegB,2012-06-25 05:02:41 UTC,166
VegC,2012-06-25 05:02:41 UTC,2
VegD,2012-06-25 05:02:41 UTC,12
VegA,2012-06-25 05:02:51 UTC,526
VegB,2012-06-25 05:02:51 UTC,166
VegC,2012-06-25 05:02:51 UTC,2
VegD,2012-06-25 05:02:51 UTC,12
VegA,2012-06-25 05:03:01 UTC,526
VegB,2012-06-25 05:03:01 UTC,167
VegC,2012-06-25 05:03:01 UTC,1
VegD,2012-06-25 05:03:01 UTC,12
VegA,2012-06-25 05:03:11 UTC,526
VegB,2012-06-25 05:03:11 UTC,167
VegC,2012-06-25 05:03:11 UTC,1
VegD,2012-06-25 05:03:11 UTC,12
VegA,2012-06-25 05:03:21 UTC,526
VegB,2012-06-25 05:03:21 UTC,166
VegC,2012-06-25 05:03:21 UTC,1
VegD,2012-06-25 05:03:21 UTC,12
VegA,2012-06-25 05:03:31 UTC,526
VegB,2012-06-25 05:03:31 UTC,167
VegC,2012-06-25 05:03:31 UTC,1
VegD,2012-06-25 05:03:31 UTC,12
VegA,2012-06-25 05:03:41 UTC,526
VegB,2012-06-25 05:03:41 UTC,167
VegC,2012-06-25 05:03:41 UTC,1
VegD,2012-06-25 05:03:41 UTC,12
VegA,2012-06-25 05:03:51 UTC,525
VegB,2012-06-25 05:03:51 UTC,166
VegC,2012-06-25 05:03:51 UTC,1
VegD,2012-06-25 05:03:51 UTC,11
VegA,2012-06-25 05:04:01 UTC,526
VegB,2012-06-25 05:04:01 UTC,167
VegC,2012-06-25 05:04:01 UTC,1
VegD,2012-06-25 05:04:01 UTC,12
VegA,2012-06-25 05:04:11 UTC,527
VegB,2012-06-25 05:04:11 UTC,166
VegC,2012-06-25 05:04:11 UTC,1
VegD,2012-06-25 05:04:11 UTC,12
VegA,2012-06-25 05:04:21 UTC,526
VegB,2012-06-25 05:04:21 UTC,167
VegC,2012-06-25 05:04:21 UTC,1
VegD,2012-06-25 05:04:21 UTC,12
VegA,2012-06-25 05:04:31 UTC,526
VegB,2012-06-25 05:04:31 UTC,167
VegC,2012-06-25 05:04:31 UTC,1
VegD,2012-06-25 05:04:31 UTC,13
VegA,2012-06-25 05:04:41 UTC,526
VegB,2012-06-25 05:04:41 UTC,166
VegC,2012-06-25 05:04:41 UTC,0
VegD,2012-06-25 05:04:41 UTC,12
VegA,2012-06-25 05:04:51 UTC,525
VegB,2012-06-25 05:04:51 UTC,167
VegC,2012-06-25 05:04:51 UTC,1
VegD,2012-06-25 05:04:51 UTC,15
VegA,2012-06-25 05:05:01 UTC,526
VegB,2012-06-25 05:05:01 UTC,167
VegC,2012-06-25 05:05:01 UTC,1
VegD,2012-06-25 05:05:01 UTC,12
VegA,2012-06-25 05:05:11 UTC,526
VegB,2012-06-25 05:05:11 UTC,167
VegC,2012-06-25 05:05:11 UTC,1
VegD,2012-06-25 05:05:11 UTC,12
VegA,2012-06-25 05:05:21 UTC,526
VegB,2012-06-25 05:05:21 UTC,167
VegC,2012-06-25 05:05:21 UTC,1
VegD,2012-06-25 05:05:21 UTC,12
VegA,2012-06-25 05:05:31 UTC,526
VegB,2012-06-25 05:05:31 UTC,167
VegC,2012-06-25 05:05:31 UTC,1
VegD,2012-06-25 05:05:31 UTC,12
VegA,2012-06-25 05:05:41 UTC,526
VegB,2012-06-25 05:05:41 UTC,167
VegC,2012-06-25 05:05:41 UTC,3
VegD,2012-06-25 05:05:41 UTC,12
VegA,2012-06-25 05:05:51 UTC,526
VegB,2012-06-25 05:05:51 UTC,167
VegC,2012-06-25 05:05:51 UTC,1
VegD,2012-06-25 05:05:51 UTC,12
VegA,2012-06-25 05:06:01 UTC,526
VegB,2012-06-25 05:06:01 UTC,167
VegC,2012-06-25 05:06:01 UTC,1
VegD,2012-06-25 05:06:01 UTC,12
VegA,2012-06-25 05:06:11 UTC,526
VegB,2012-06-25 05:06:11 UTC,167
VegC,2012-06-25 05:06:11 UTC,1
VegD,2012-06-25 05:06:11 UTC,12
VegA,2012-06-25 05:06:21 UTC,526
VegB,2012-06-25 05:06:21 UTC,167
VegC,2012-06-25 05:06:21 UTC,1
VegD,2012-06-25 05:06:21 UTC,12
VegA,2012-06-25 05:06:31 UTC,526
VegB,2012-06-25 05:06:31 UTC,167
VegC,2012-06-25 05:06:31 UTC,1
VegD,2012-06-25 05:06:31 UTC,12
VegA,2012-06-25 05:06:41 UTC,526
VegB,2012-06-25 05:06:41 UTC,166
VegC,2012-06-25 05:06:41 UTC,1
VegD,2012-06-25 05:06:41 UTC,12
VegA,2012-06-25 05:06:51 UTC,526
VegB,2012-06-25 05:06:51 UTC,167
VegC,2012-06-25 05:06:51 UTC,2
VegD,2012-06-25 05:06:51 UTC,12
VegA,2012-06-25 05:07:01 UTC,526
VegB,2012-06-25 05:07:01 UTC,167
VegC,2012-06-25 05:07:01 UTC,1
VegD,2012-06-25 05:07:01 UTC,13
VegA,2012-06-25 05:07:11 UTC,526
VegB,2012-06-25 05:07:11 UTC,167
VegC,2012-06-25 05:07:11 UTC,1
VegD,2012-06-25 05:07:11 UTC,13
VegA,2012-06-25 05:07:21 UTC,526
VegB,2012-06-25 05:07:21 UTC,166
VegC,2012-06-25 05:07:21 UTC,1
VegD,2012-06-25 05:07:21 UTC,12
VegA,2012-06-25 05:07:31 UTC,526
VegB,2012-06-25 05:07:31 UTC,167
VegC,2012-06-25 05:07:31 UTC,0
VegD,2012-06-25 05:07:31 UTC,12
VegA,2012-06-25 05:07:41 UTC,526
VegB,2012-06-25 05:07:41 UTC,167
VegC,2012-06-25 05:07:41 UTC,1
VegD,2012-06-25 05:07:41 UTC,12
VegA,2012-06-25 05:07:51 UTC,526
VegB,2012-06-25 05:07:51 UTC,166
VegC,2012-06-25 05:07:51 UTC,2
VegD,2012-06-25 05:07:51 UTC,12
VegA,2012-06-25 05:08:01 UTC,526
VegB,2012-06-25 05:08:01 UTC,167
VegC,2012-06-25 05:08:01 UTC,1
VegD,2012-06-25 05:08:01 UTC,12
VegA,2012-06-25 05:08:11 UTC,526
VegB,2012-06-25 05:08:11 UTC,166
VegC,2012-06-25 05:08:11 UTC,3
VegD,2012-06-25 05:08:11 UTC,13
VegA,2012-06-25 05:08:21 UTC,525
VegB,2012-06-25 05:08:21 UTC,166
VegC,2012-06-25 05:08:21 UTC,1
VegD,2012-06-25 05:08:21 UTC,12
VegA,2012-06-25 05:08:31 UTC,524
VegB,2012-06-25 05:08:31 UTC,166
VegC,2012-06-25 05:08:31 UTC,0
VegD,2012-06-25 05:08:31 UTC,12
VegA,2012-06-25 05:08:41 UTC,526
VegB,2012-06-25 05:08:41 UTC,167
VegC,2012-06-25 05:08:41 UTC,1
VegD,2012-06-25 05:08:41 UTC,12
VegA,2012-06-25 05:08:51 UTC,526
VegB,2012-06-25 05:08:51 UTC,167
VegC,2012-06-25 05:08:51 UTC,1
VegD,2012-06-25 05:08:51 UTC,12
VegA,2012-06-25 05:09:01 UTC,526
VegB,2012-06-25 05:09:01 UTC,167
VegC,2012-06-25 05:09:01 UTC,1
VegD,2012-06-25 05:09:01 UTC,12
VegA,2012-06-25 05:09:11 UTC,526
VegB,2012-06-25 05:09:11 UTC,167
VegC,2012-06-25 05:09:11 UTC,2
VegD,2012-06-25 05:09:11 UTC,12
VegA,2012-06-25 05:09:21 UTC,526
VegB,2012-06-25 05:09:21 UTC,166
VegC,2012-06-25 05:09:21 UTC,0
VegD,2012-06-25 05:09:21 UTC,13
VegA,2012-06-25 05:09:31 UTC,526
VegB,2012-06-25 05:09:31 UTC,166
VegC,2012-06-25 05:09:31 UTC,2
VegD,2012-06-25 05:09:31 UTC,13
VegA,2012-06-25 05:09:41 UTC,526
VegB,2012-06-25 05:09:41 UTC,167
VegC,2012-06-25 05:09:41 UTC,1
VegD,2012-06-25 05:09:41 UTC,12
VegA,2012-06-25 05:09:51 UTC,526
VegB,2012-06-25 05:09:51 UTC,167
VegC,2012-06-25 05:09:51 UTC,1
VegD,2012-06-25 05:09:51 UTC,12
VegA,2012-06-25 05:10:01 UTC,526
VegB,2012-06-25 05:10:01 UTC,167
VegC,2012-06-25 05:10:01 UTC,1
VegD,2012-06-25 05:10:01 UTC,13
VegA,2012-06-25 05:10:11 UTC,527
VegB,2012-06-25 05:10:11 UTC,167
VegC,2012-06-25 05:10:11 UTC,2
VegD,2012-06-25 05:10:11 UTC,12
VegA,2012-06-25 05:10:21 UTC,526
VegB,2012-06-25 05:10:21 UTC,167
VegC,2012-06-25 05:10:21 UTC,1
VegD,2012-06-25 05:10:21 UTC,12
VegA,2012-06-25 05:10:31 UTC,527
VegB,2012-06-25 05:10:31 UTC,166
VegC,2012-06-25 05:10:31 UTC,2
VegD,2012-06-25 05:10:32 UTC,12
VegA,2012-06-25 05:10:41 UTC,526
VegB,2012-06-25 05:10:41 UTC,167
VegC,2012-06-25 05:10:42 UTC,1
VegD,2012-06-25 05:10:42 UTC,12
VegA,2012-06-25 05:10:52 UTC,526
VegB,2012-06-25 05:10:52 UTC,167
VegC,2012-06-25 05:10:52 UTC,1
VegD,2012-06-25 05:10:52 UTC,12
VegA,2012-06-25 05:11:02 UTC,525
VegB,2012-06-25 05:11:02 UTC,167
VegC,2012-06-25 05:11:02 UTC,1
VegD,2012-06-25 05:11:02 UTC,12
VegA,2012-06-25 05:11:12 UTC,527
VegB,2012-06-25 05:11:12 UTC,166
VegC,2012-06-25 05:11:12 UTC,2
VegD,2012-06-25 05:11:12 UTC,12
VegA,2012-06-25 05:11:22 UTC,526
VegB,2012-06-25 05:11:22 UTC,166
VegC,2012-06-25 05:11:22 UTC,1
VegD,2012-06-25 05:11:22 UTC,13
VegA,2012-06-25 05:11:32 UTC,527
VegB,2012-06-25 05:11:32 UTC,166
VegC,2012-06-25 05:11:32 UTC,1
VegD,2012-06-25 05:11:32 UTC,12
VegA,2012-06-25 05:11:42 UTC,526
VegB,2012-06-25 05:11:42 UTC,167
VegC,2012-06-25 05:11:42 UTC,1
VegD,2012-06-25 05:11:42 UTC,12
VegA,2012-06-25 05:11:52 UTC,526
VegB,2012-06-25 05:11:52 UTC,167
VegC,2012-06-25 05:11:52 UTC,1
VegD,2012-06-25 05:11:52 UTC,12
VegA,2012-06-25 05:12:02 UTC,526
VegB,2012-06-25 05:12:02 UTC,167
VegC,2012-06-25 05:12:02 UTC,1
VegD,2012-06-25 05:12:02 UTC,12
VegA,2012-06-25 05:12:12 UTC,526
VegB,2012-06-25 05:12:12 UTC,167
VegC,2012-06-25 05:12:12 UTC,2
VegD,2012-06-25 05:12:12 UTC,12
VegA,2012-06-25 05:12:22 UTC,526
VegB,2012-06-25 05:12:22 UTC,167
VegC,2012-06-25 05:12:22 UTC,1
VegD,2012-06-25 05:12:22 UTC,12
VegA,2012-06-25 05:12:32 UTC,526
VegB,2012-06-25 05:12:32 UTC,167
VegC,2012-06-25 05:12:32 UTC,1
VegD,2012-06-25 05:12:32 UTC,12
VegA,2012-06-25 05:12:42 UTC,525
VegB,2012-06-25 05:12:42 UTC,167
VegC,2012-06-25 05:12:42 UTC,1
VegD,2012-06-25 05:12:42 UTC,12
VegA,2012-06-25 05:12:52 UTC,526
VegB,2012-06-25 05:12:52 UTC,167
VegC,2012-06-25 05:12:52 UTC,1
VegD,2012-06-25 05:12:52 UTC,12
VegA,2012-06-25 05:13:02 UTC,526
VegB,2012-06-25 05:13:02 UTC,167
VegC,2012-06-25 05:13:02 UTC,1
VegD,2012-06-25 05:13:02 UTC,12
VegA,2012-06-25 05:13:12 UTC,525
VegB,2012-06-25 05:13:12 UTC,167
VegC,2012-06-25 05:13:12 UTC,3
VegD,2012-06-25 05:13:12 UTC,12
VegA,2012-06-25 05:13:22 UTC,526
VegB,2012-06-25 05:13:22 UTC,167
VegC,2012-06-25 05:13:22 UTC,1
VegD,2012-06-25 05:13:22 UTC,12
VegA,2012-06-25 05:13:32 UTC,526
VegB,2012-06-25 05:13:32 UTC,167
VegC,2012-06-25 05:13:32 UTC,1
VegD,2012-06-25 05:13:32 UTC,13
VegA,2012-06-25 05:13:42 UTC,526
VegB,2012-06-25 05:13:42 UTC,167
VegC,2012-06-25 05:13:42 UTC,1
VegD,2012-06-25 05:13:42 UTC,12
VegA,2012-06-25 05:13:52 UTC,526
VegB,2012-06-25 05:13:52 UTC,167
VegC,2012-06-25 05:13:52 UTC,1
VegD,2012-06-25 05:13:52 UTC,13
VegA,2012-06-25 05:14:02 UTC,526
VegB,2012-06-25 05:14:02 UTC,167
VegC,2012-06-25 05:14:02 UTC,1
VegD,2012-06-25 05:14:02 UTC,12
VegA,2012-06-25 05:14:12 UTC,527
VegB,2012-06-25 05:14:12 UTC,167
VegC,2012-06-25 05:14:12 UTC,2
VegD,2012-06-25 05:14:12 UTC,13
VegA,2012-06-25 05:14:22 UTC,526
VegB,2012-06-25 05:14:22 UTC,167
VegC,2012-06-25 05:14:22 UTC,1
VegD,2012-06-25 05:14:22 UTC,12
VegA,2012-06-25 05:14:32 UTC,527
VegB,2012-06-25 05:14:32 UTC,166
VegC,2012-06-25 05:14:32 UTC,1
VegD,2012-06-25 05:14:32 UTC,12
VegA,2012-06-25 05:14:42 UTC,526
VegB,2012-06-25 05:14:42 UTC,166
VegC,2012-06-25 05:14:42 UTC,1
VegD,2012-06-25 05:14:42 UTC,12
VegA,2012-06-25 05:14:52 UTC,527
VegB,2012-06-25 05:14:52 UTC,167
VegC,2012-06-25 05:14:52 UTC,1
VegD,2012-06-25 05:14:52 UTC,12
VegA,2012-06-25 05:15:02 UTC,526
VegB,2012-06-25 05:15:02 UTC,167
VegC,2012-06-25 05:15:02 UTC,1
VegD,2012-06-25 05:15:02 UTC,12
VegA,2012-06-25 05:15:12 UTC,526
VegB,2012-06-25 05:15:12 UTC,166
VegC,2012-06-25 05:15:12 UTC,2
VegD,2012-06-25 05:15:12 UTC,12
VegA,2012-06-25 05:15:22 UTC,526
VegB,2012-06-25 05:15:22 UTC,167
VegC,2012-06-25 05:15:22 UTC,1
VegD,2012-06-25 05:15:22 UTC,12
VegA,2012-06-25 05:15:32 UTC,526
VegB,2012-06-25 05:15:32 UTC,167
VegC,2012-06-25 05:15:32 UTC,2
VegD,2012-06-25 05:15:32 UTC,12
VegA,2012-06-25 05:15:42 UTC,526
VegB,2012-06-25 05:15:42 UTC,167
VegC,2012-06-25 05:15:42 UTC,1
VegD,2012-06-25 05:15:42 UTC,12
VegA,2012-06-25 05:15:52 UTC,526
VegB,2012-06-25 05:15:52 UTC,167
VegC,2012-06-25 05:15:52 UTC,1
VegD,2012-06-25 05:15:52 UTC,12
VegA,2012-06-25 05:16:02 UTC,524
VegB,2012-06-25 05:16:02 UTC,167
VegC,2012-06-25 05:16:02 UTC,1
VegD,2012-06-25 05:16:02 UTC,12
VegA,2012-06-25 05:16:12 UTC,526
VegB,2012-06-25 05:16:12 UTC,167
VegC,2012-06-25 05:16:12 UTC,1
VegD,2012-06-25 05:16:12 UTC,12
VegA,2012-06-25 05:16:22 UTC,526
VegB,2012-06-25 05:16:22 UTC,167
VegC,2012-06-25 05:16:22 UTC,1
VegD,2012-06-25 05:16:22 UTC,12
VegA,2012-06-25 05:16:32 UTC,526
VegB,2012-06-25 05:16:32 UTC,166
VegC,2012-06-25 05:16:32 UTC,1
VegD,2012-06-25 05:16:32 UTC,12
VegA,2012-06-25 05:16:42 UTC,526
VegB,2012-06-25 05:16:42 UTC,167
VegC,2012-06-25 05:16:42 UTC,1
VegD,2012-06-25 05:16:42 UTC,12
VegA,2012-06-25 05:16:52 UTC,526
VegB,2012-06-25 05:16:52 UTC,166
VegC,2012-06-25 05:16:52 UTC,1
VegD,2012-06-25 05:16:52 UTC,12
VegA,2012-06-25 05:17:02 UTC,526
VegB,2012-06-25 05:17:02 UTC,166
VegC,2012-06-25 05:17:02 UTC,2
VegD,2012-06-25 05:17:02 UTC,12
VegA,2012-06-25 05:17:12 UTC,526
VegB,2012-06-25 05:17:12 UTC,166
VegC,2012-06-25 05:17:12 UTC,2
VegD,2012-06-25 05:17:12 UTC,12
VegA,2012-06-25 05:17:22 UTC,525
VegB,2012-06-25 05:17:22 UTC,166
VegC,2012-06-25 05:17:22 UTC,1
VegD,2012-06-25 05:17:22 UTC,12
VegA,2012-06-25 05:17:32 UTC,526
VegB,2012-06-25 05:17:32 UTC,166
VegC,2012-06-25 05:17:32 UTC,1
VegD,2012-06-25 05:17:32 UTC,12
VegA,2012-06-25 05:17:42 UTC,526
VegB,2012-06-25 05:17:42 UTC,167
VegC,2012-06-25 05:17:42 UTC,2
VegD,2012-06-25 05:17:42 UTC,14
VegA,2012-06-25 05:17:52 UTC,526
VegB,2012-06-25 05:17:52 UTC,167
VegC,2012-06-25 05:17:52 UTC,3
VegD,2012-06-25 05:17:52 UTC,12
VegA,2012-06-25 05:18:02 UTC,526
VegB,2012-06-25 05:18:02 UTC,167
VegC,2012-06-25 05:18:02 UTC,1
VegD,2012-06-25 05:18:02 UTC,12
VegA,2012-06-25 05:18:12 UTC,526
VegB,2012-06-25 05:18:12 UTC,167
VegC,2012-06-25 05:18:12 UTC,1
VegD,2012-06-25 05:18:12 UTC,12
VegA,2012-06-25 05:18:22 UTC,526
VegB,2012-06-25 05:18:22 UTC,167
VegC,2012-06-25 05:18:22 UTC,1
VegD,2012-06-25 05:18:22 UTC,12
VegA,2012-06-25 05:18:32 UTC,526
VegB,2012-06-25 05:18:32 UTC,167
VegC,2012-06-25 05:18:32 UTC,2
VegD,2012-06-25 05:18:32 UTC,13
VegA,2012-06-25 05:18:42 UTC,524
VegB,2012-06-25 05:18:42 UTC,167
VegC,2012-06-25 05:18:42 UTC,1
VegD,2012-06-25 05:18:42 UTC,12
VegA,2012-06-25 05:18:52 UTC,526
VegB,2012-06-25 05:18:52 UTC,166
VegC,2012-06-25 05:18:52 UTC,1
VegD,2012-06-25 05:18:52 UTC,13
VegA,2012-06-25 05:19:02 UTC,526
VegB,2012-06-25 05:19:02 UTC,167
VegC,2012-06-25 05:19:02 UTC,2
VegD,2012-06-25 05:19:02 UTC,12
VegA,2012-06-25 05:19:12 UTC,526
VegB,2012-06-25 05:19:12 UTC,166
VegC,2012-06-25 05:19:12 UTC,1
VegD,2012-06-25 05:19:12 UTC,12
VegA,2012-06-25 05:19:22 UTC,526
VegB,2012-06-25 05:19:22 UTC,167
VegC,2012-06-25 05:19:22 UTC,1
VegD,2012-06-25 05:19:22 UTC,12
VegA,2012-06-25 05:19:32 UTC,526
VegB,2012-06-25 05:19:32 UTC,167
VegC,2012-06-25 05:19:32 UTC,1
VegD,2012-06-25 05:19:32 UTC,12
VegA,2012-06-25 05:19:42 UTC,526
VegB,2012-06-25 05:19:42 UTC,167
VegC,2012-06-25 05:19:42 UTC,0
VegD,2012-06-25 05:19:42 UTC,12
VegA,2012-06-25 05:19:52 UTC,525
VegB,2012-06-25 05:19:52 UTC,167
VegC,2012-06-25 05:19:52 UTC,2
VegD,2012-06-25 05:19:52 UTC,12
VegA,2012-06-25 05:20:02 UTC,526
VegB,2012-06-25 05:20:02 UTC,166
VegC,2012-06-25 05:20:02 UTC,1
VegD,2012-06-25 05:20:02 UTC,12
VegA,2012-06-25 05:20:12 UTC,526
VegB,2012-06-25 05:20:12 UTC,166
VegC,2012-06-25 05:20:12 UTC,1
VegD,2012-06-25 05:20:12 UTC,12
VegA,2012-06-25 05:20:22 UTC,525
VegB,2012-06-25 05:20:22 UTC,166
VegC,2012-06-25 05:20:22 UTC,0
VegD,2012-06-25 05:20:22 UTC,12
VegA,2012-06-25 05:20:32 UTC,526
VegB,2012-06-25 05:20:33 UTC,167
VegC,2012-06-25 05:20:33 UTC,1
VegD,2012-06-25 05:20:33 UTC,12
VegA,2012-06-25 05:20:43 UTC,526
VegB,2012-06-25 05:20:43 UTC,166
VegC,2012-06-25 05:20:43 UTC,0
VegD,2012-06-25 05:20:43 UTC,12
VegA,2012-06-25 05:20:53 UTC,526
VegB,2012-06-25 05:20:53 UTC,167
VegC,2012-06-25 05:20:53 UTC,1
VegD,2012-06-25 05:20:53 UTC,12
VegA,2012-06-25 05:21:03 UTC,525
VegB,2012-06-25 05:21:03 UTC,167
VegC,2012-06-25 05:21:03 UTC,1
VegD,2012-06-25 05:21:03 UTC,13
VegA,2012-06-25 05:21:13 UTC,524
VegB,2012-06-25 05:21:13 UTC,167
VegC,2012-06-25 05:21:13 UTC,2
VegD,2012-06-25 05:21:13 UTC,12
VegA,2012-06-25 05:21:23 UTC,526
VegB,2012-06-25 05:21:23 UTC,167
VegC,2012-06-25 05:21:23 UTC,1
VegD,2012-06-25 05:21:23 UTC,13
VegA,2012-06-25 05:21:33 UTC,526
VegB,2012-06-25 05:21:33 UTC,166
VegC,2012-06-25 05:21:33 UTC,1
VegD,2012-06-25 05:21:33 UTC,13
VegA,2012-06-25 05:21:43 UTC,526
VegB,2012-06-25 05:21:43 UTC,166
VegC,2012-06-25 05:21:43 UTC,1
VegD,2012-06-25 05:21:43 UTC,13
VegA,2012-06-25 05:21:53 UTC,526
VegB,2012-06-25 05:21:53 UTC,166
VegC,2012-06-25 05:21:53 UTC,1
VegD,2012-06-25 05:21:53 UTC,12
VegA,2012-06-25 05:22:03 UTC,525
VegB,2012-06-25 05:22:03 UTC,166
VegC,2012-06-25 05:22:03 UTC,1
VegD,2012-06-25 05:22:03 UTC,12
VegA,2012-06-25 05:22:13 UTC,526
VegB,2012-06-25 05:22:13 UTC,167
VegC,2012-06-25 05:22:13 UTC,1
VegD,2012-06-25 05:22:13 UTC,12
VegA,2012-06-25 05:22:23 UTC,526
VegB,2012-06-25 05:22:23 UTC,167
VegC,2012-06-25 05:22:23 UTC,1
VegD,2012-06-25 05:22:23 UTC,13
VegA,2012-06-25 05:22:33 UTC,526
VegB,2012-06-25 05:22:33 UTC,167
VegC,2012-06-25 05:22:33 UTC,1
VegD,2012-06-25 05:22:33 UTC,13
VegA,2012-06-25 05:22:43 UTC,524
VegB,2012-06-25 05:22:43 UTC,166
VegC,2012-06-25 05:22:43 UTC,0
VegD,2012-06-25 05:22:43 UTC,12
VegA,2012-06-25 05:22:53 UTC,526
VegB,2012-06-25 05:22:53 UTC,166
VegC,2012-06-25 05:22:53 UTC,2
VegD,2012-06-25 05:22:53 UTC,12
VegA,2012-06-25 05:23:03 UTC,526
VegB,2012-06-25 05:23:03 UTC,166
VegC,2012-06-25 05:23:03 UTC,2
VegD,2012-06-25 05:23:03 UTC,12
VegA,2012-06-25 05:23:13 UTC,526
VegB,2012-06-25 05:23:13 UTC,167
VegC,2012-06-25 05:23:13 UTC,0
VegD,2012-06-25 05:23:13 UTC,12
VegA,2012-06-25 05:23:23 UTC,526
VegB,2012-06-25 05:23:23 UTC,167
VegC,2012-06-25 05:23:23 UTC,1
VegD,2012-06-25 05:23:23 UTC,12
VegA,2012-06-25 05:23:33 UTC,526
VegB,2012-06-25 05:23:33 UTC,167
VegC,2012-06-25 05:23:33 UTC,1
VegD,2012-06-25 05:23:33 UTC,12
VegA,2012-06-25 05:23:43 UTC,526
VegB,2012-06-25 05:23:43 UTC,167
VegC,2012-06-25 05:23:43 UTC,1
VegD,2012-06-25 05:23:43 UTC,12
VegA,2012-06-25 05:23:53 UTC,525
VegB,2012-06-25 05:23:53 UTC,167
VegC,2012-06-25 05:23:53 UTC,1
VegD,2012-06-25 05:23:53 UTC,12
VegA,2012-06-25 05:24:03 UTC,526
VegB,2012-06-25 05:24:03 UTC,167
VegC,2012-06-25 05:24:03 UTC,1
VegD,2012-06-25 05:24:03 UTC,12
VegA,2012-06-25 05:24:13 UTC,526
VegB,2012-06-25 05:24:13 UTC,167
VegC,2012-06-25 05:24:13 UTC,1
VegD,2012-06-25 05:24:13 UTC,12
VegA,2012-06-25 05:24:23 UTC,525
VegB,2012-06-25 05:24:23 UTC,167
VegC,2012-06-25 05:24:23 UTC,1
VegD,2012-06-25 05:24:23 UTC,12
VegA,2012-06-25 05:24:33 UTC,526
VegB,2012-06-25 05:24:33 UTC,167
VegC,2012-06-25 05:24:33 UTC,1
VegD,2012-06-25 05:24:33 UTC,12
VegA,2012-06-25 05:24:43 UTC,526
VegB,2012-06-25 05:24:43 UTC,166
VegC,2012-06-25 05:24:43 UTC,2
VegD,2012-06-25 05:24:43 UTC,12
